#Quants punts vols?
586      3.078498      -0.063094
587      3.080068      -0.061525
588      3.074830      -0.066763
589      3.076401      -0.065192
590      3.071186      -0.070406
591      3.072758      -0.068835
592      3.074324      -0.067268
593      3.075885      -0.065707
594      3.070707      -0.070886
595      3.072269      -0.069324
596      3.073826      -0.067767
597      3.068677      -0.072916
598      3.070234      -0.071359
599      3.071786      -0.069806
600      3.073333      -0.068259
601      3.074875      -0.066717
602      3.076412      -0.065181
603      3.077944      -0.063649
604      3.079470      -0.062122
605      3.080992      -0.060601
606      3.082508      -0.059084
607      3.084020      -0.057573
608      3.085526      -0.056066
609      3.087028      -0.054565
610      3.088525      -0.053068
611      3.090016      -0.051576
612      3.091503      -0.050089
613      3.092985      -0.048607
614      3.087948      -0.053645
615      3.089431      -0.052162
616      3.090909      -0.050684
617      3.092382      -0.049210
618      3.093851      -0.047742
619      3.095315      -0.046278
620      3.096774      -0.044818
621      3.098229      -0.043364
622      3.099678      -0.041914
623      3.101124      -0.040469
624      3.102564      -0.039029
625      3.104000      -0.037593
626      3.105431      -0.036161
627      3.100478      -0.041114
628      3.101911      -0.039682
629      3.103339      -0.038254
630      3.104762      -0.036831
631      3.106181      -0.035412
632      3.107595      -0.033998
633      3.109005      -0.032588
634      3.110410      -0.031183
635      3.111811      -0.029782
636      3.113208      -0.028385
637      3.114600      -0.026993
638      3.115987      -0.025605
639      3.117371      -0.024222
640      3.118750      -0.022843
641      3.120125      -0.021468
642      3.115265      -0.026328
643      3.116641      -0.024952
644      3.118012      -0.023580
645      3.119380      -0.022213
646      3.120743      -0.020850
647      3.122102      -0.019491
648      3.123457      -0.018136
649      3.124807      -0.016785
650      3.120000      -0.021593
651      3.121352      -0.020241
652      3.122699      -0.018893
653      3.124043      -0.017550
654      3.119266      -0.022327
655      3.120611      -0.020982
656      3.121951      -0.019641
657      3.123288      -0.018305
658      3.124620      -0.016973
659      3.125948      -0.015644
660      3.127273      -0.014320
661      3.128593      -0.013000
662      3.129909      -0.011683
663      3.131222      -0.010371
664      3.132530      -0.009063
665      3.133835      -0.007758
666      3.135135      -0.006458
667      3.136432      -0.005161
668      3.137725      -0.003868
669      3.139013      -0.002579
670      3.140299      -0.001294
671      3.141580      -0.000013
672      3.136905      -0.004688
673      3.138187      -0.003405
674      3.139466      -0.002127
675      3.140741      -0.000852
676      3.136095      -0.005498
677      3.131462      -0.010130
678      3.126844      -0.014749
679      3.128130      -0.013463
680      3.123529      -0.018063
681      3.124816      -0.016776
682      3.126100      -0.015493
683      3.127379      -0.014213
684      3.122807      -0.018786
685      3.124088      -0.017505
686      3.125364      -0.016228
687      3.126638      -0.014955
688      3.127907      -0.013686
689      3.129173      -0.012420
690      3.124638      -0.016955
691      3.120116      -0.021477
692      3.121387      -0.020205
693      3.122655      -0.018938
694      3.123919      -0.017673
695      3.119424      -0.022168
696      3.120690      -0.020903
697      3.121951      -0.019641
698      3.123209      -0.018383
699      3.124464      -0.017129
700      3.125714      -0.015878
701      3.126961      -0.014631
702      3.122507      -0.019086
703      3.123755      -0.017837
704      3.119318      -0.022274
705      3.120567      -0.021025
